application_id,stage_number,stage_name,status,timestamp,duration_hours,drop_reason
APP-015909,6,Offer Acceptance,Completed,2023-12-18 00:36:00,17.14,
APP-015909,7,Disbursement,Completed,2023-12-18 14:54:36,14.31,
APP-015910,1,Lead Captured,Completed,2024-09-03 13:17:00,0.1,
APP-015910,2,Application Submission,Completed,2024-09-03 15:02:00,1.75,
APP-015910,3,Document Verification,Completed,2024-09-04 18:47:36,27.76,
APP-015910,4,Underwriting & Risk,Dropped,2024-09-05 04:07:24,9.33,Credit Score Below Threshold
APP-015911,1,Lead Captured,Completed,2022-11-14 08:11:00,0.1,
APP-015911,2,Application Submission,Completed,2022-11-14 09:15:12,1.07,
APP-015911,3,Document Verification,Completed,2022-11-14 14:39:12,5.4,
APP-015911,4,Underwriting & Risk,Completed,2022-11-15 03:20:36,12.69,
APP-015911,5,Credit Approved,Completed,2022-11-15 04:30:12,1.16,
APP-015911,6,Offer Acceptance,Completed,2022-11-15 23:24:48,18.91,
APP-015911,7,Disbursement,Completed,2022-11-16 06:27:12,7.04,
APP-015912,1,Lead Captured,Completed,2022-04-23 12:25:00,0.1,
APP-015912,2,Application Submission,Completed,2022-04-23 14:51:24,2.44,
APP-015912,3,Document Verification,Completed,2022-04-24 22:35:48,31.74,
APP-015912,4,Underwriting & Risk,Completed,2022-04-26 10:22:00,35.77,
APP-015912,5,Credit Approved,Completed,2022-04-26 14:44:48,4.38,
APP-015912,6,Offer Acceptance,Completed,2022-04-28 19:02:48,52.3,
APP-015912,7,Disbursement,Completed,2022-04-29 18:05:48,23.05,
APP-015913,1,Lead Captured,Completed,2024-08-09 09:42:00,0.1,
APP-015913,2,Application Submission,Completed,2024-08-09 10:43:12,1.02,
APP-015913,3,Document Verification,Dropped,2024-08-10 16:58:12,30.25,Applicant Non-Response
APP-015914,1,Lead Captured,Completed,2023-11-09 10:07:00,0.1,
APP-015914,2,Application Submission,Dropped,2023-11-09 10:49:36,0.71,Form Incomplete
APP-015915,1,Lead Captured,Completed,2024-03-27 11:32:00,0.1,
APP-015915,2,Application Submission,Dropped,2024-03-27 12:21:12,0.82,Abandoned Session
APP-015916,1,Lead Captured,Completed,2024-10-18 15:09:00,0.1,
APP-015916,2,Application Submission,Completed,2024-10-18 15:25:48,0.28,
APP-015916,3,Document Verification,Completed,2024-10-18 20:33:36,5.13,
APP-015916,4,Underwriting & Risk,Completed,2024-10-19 08:59:24,12.43,
APP-015916,5,Credit Approved,Completed,2024-10-19 10:21:00,1.36,
APP-015916,6,Offer Acceptance,Completed,2024-10-21 09:59:24,47.64,
APP-015916,7,Disbursement,Completed,2024-10-22 07:58:12,21.98,
APP-015917,1,Lead Captured,Completed,2024-07-07 15:39:00,0.1,
APP-015917,2,Application Submission,Completed,2024-07-07 18:55:12,3.27,
APP-015917,3,Document Verification,Completed,2024-07-08 11:01:48,16.11,
APP-015917,4,Underwriting & Risk,Dropped,2024-07-08 23:52:12,12.84,High Leverage / Active Delinquencies
APP-015918,1,Lead Captured,Completed,2024-01-16 10:53:00,0.1,
APP-015918,2,Application Submission,Completed,2024-01-16 13:38:36,2.76,
APP-015918,3,Document Verification,Completed,2024-01-17 16:00:12,26.36,
APP-015918,4,Underwriting & Risk,Dropped,2024-01-19 12:17:00,44.28,High Leverage / Active Delinquencies
APP-015919,1,Lead Captured,Completed,2024-09-09 10:31:00,0.1,
APP-015919,2,Application Submission,Completed,2024-09-09 14:09:24,3.64,
APP-015919,3,Document Verification,Completed,2024-09-10 13:04:36,22.92,
APP-015919,4,Underwriting & Risk,Completed,2024-09-11 12:24:24,23.33,
APP-015919,5,Credit Approved,Completed,2024-09-11 19:28:36,7.07,
APP-015919,6,Offer Acceptance,Dropped,2024-09-13 02:58:36,31.5,Loan Amount Insufficient
APP-015920,1,Lead Captured,Completed,2022-07-26 15:53:00,0.1,
APP-015920,2,Application Submission,Completed,2022-07-26 18:09:48,2.28,
APP-015920,3,Document Verification,Completed,2022-07-27 18:47:00,24.62,
APP-015920,4,Underwriting & Risk,Completed,2022-07-29 05:27:48,34.68,
APP-015920,5,Credit Approved,Completed,2022-07-29 13:42:48,8.25,
APP-015920,6,Offer Acceptance,Dropped,2022-07-30 17:03:48,27.35,Loan Amount Insufficient
APP-015921,1,Lead Captured,Completed,2023-10-17 20:17:00,0.1,
APP-015921,2,Application Submission,Dropped,2023-10-17 23:18:48,3.03,Abandoned Session
APP-015922,1,Lead Captured,Completed,2023-03-15 19:05:00,0.1,
APP-015922,2,Application Submission,Completed,2023-03-15 19:26:36,0.36,
APP-015922,3,Document Verification,Completed,2023-03-17 03:02:00,31.59,
APP-015922,4,Underwriting & Risk,Dropped,2023-03-17 18:17:00,15.25,High DTI Ratio
APP-015923,1,Lead Captured,Completed,2022-06-24 08:10:00,0.1,
APP-015923,2,Application Submission,Completed,2022-06-24 08:56:48,0.78,
APP-015923,3,Document Verification,Dropped,2022-06-25 08:44:12,23.79,Unclear ID Document
APP-015924,1,Lead Captured,Completed,2023-01-14 16:12:00,0.1,
APP-015924,2,Application Submission,Completed,2023-01-14 19:33:36,3.36,
APP-015924,3,Document Verification,Dropped,2023-01-15 10:36:36,15.05,Unclear ID Document
APP-015925,1,Lead Captured,Completed,2024-07-23 10:12:00,0.1,
APP-015925,2,Application Submission,Completed,2024-07-23 10:32:24,0.34,
APP-015925,3,Document Verification,Completed,2024-07-23 23:09:36,12.62,
APP-015925,4,Underwriting & Risk,Completed,2024-07-24 14:04:12,14.91,
APP-015925,5,Credit Approved,Completed,2024-07-24 15:22:12,1.3,
APP-015925,6,Offer Acceptance,Dropped,2024-07-27 09:46:12,66.4,Customer Changed Mind
APP-015926,1,Lead Captured,Completed,2024-08-11 10:00:00,0.1,
APP-015926,2,Application Submission,Completed,2024-08-11 11:48:00,1.8,
APP-015926,3,Document Verification,Completed,2024-08-12 21:01:48,33.23,
APP-015926,4,Underwriting & Risk,Dropped,2024-08-14 06:42:36,33.68,Credit Score Below Threshold
APP-015927,1,Lead Captured,Completed,2022-12-08 13:44:00,0.1,
APP-015927,2,Application Submission,Completed,2022-12-08 17:26:36,3.71,
APP-015927,3,Document Verification,Completed,2022-12-09 04:27:48,11.02,
APP-015927,4,Underwriting & Risk,Completed,2022-12-09 19:56:00,15.47,
APP-015927,5,Credit Approved,Completed,2022-12-10 05:45:12,9.82,
APP-015927,6,Offer Acceptance,Completed,2022-12-11 18:52:24,37.12,
APP-015927,7,Disbursement,Completed,2022-12-12 13:24:48,18.54,
APP-015928,1,Lead Captured,Completed,2022-01-21 17:48:00,0.1,
APP-015928,2,Application Submission,Completed,2022-01-21 20:43:48,2.93,
APP-015928,3,Document Verification,Completed,2022-01-22 20:57:00,24.22,
APP-015928,4,Underwriting & Risk,Completed,2022-01-24 13:18:00,40.35,
APP-015928,5,Credit Approved,Completed,2022-01-24 17:29:24,4.19,
APP-015928,6,Offer Acceptance,Completed,2022-01-25 23:45:00,30.26,
APP-015928,7,Disbursement,Completed,2022-01-26 03:18:36,3.56,
APP-015929,1,Lead Captured,Completed,2022-08-23 14:29:00,0.1,
APP-015929,2,Application Submission,Completed,2022-08-23 17:17:00,2.8,
APP-015929,3,Document Verification,Completed,2022-08-24 12:21:48,19.08,
APP-015929,4,Underwriting & Risk,Completed,2022-08-25 15:34:24,27.21,
APP-015929,5,Credit Approved,Completed,2022-08-25 23:15:48,7.69,
APP-015929,6,Offer Acceptance,Completed,2022-08-28 12:24:48,61.15,
APP-015929,7,Disbursement,Completed,2022-08-29 06:31:24,18.11,
APP-015930,1,Lead Captured,Completed,2023-04-26 13:01:00,0.1,
APP-015930,2,Application Submission,Completed,2023-04-26 15:04:36,2.06,
APP-015930,3,Document Verification,Completed,2023-04-28 01:56:12,34.86,
APP-015930,4,Underwriting & Risk,Dropped,2023-04-29 18:35:48,40.66,High Leverage / Active Delinquencies
APP-015931,1,Lead Captured,Completed,2022-10-08 17:52:00,0.1,
APP-015931,2,Application Submission,Completed,2022-10-08 20:47:48,2.93,
APP-015931,3,Document Verification,Completed,2022-10-09 10:10:00,13.37,
APP-015931,4,Underwriting & Risk,Completed,2022-10-09 18:38:48,8.48,
APP-015931,5,Credit Approved,Completed,2022-10-10 00:01:00,5.37,
APP-015931,6,Offer Acceptance,Completed,2022-10-11 20:57:24,44.94,
APP-015931,7,Disbursement,Completed,2022-10-12 18:11:48,21.24,
APP-015932,1,Lead Captured,Completed,2022-09-07 15:04:00,0.1,
APP-015932,2,Application Submission,Completed,2022-09-07 17:05:48,2.03,
APP-015932,3,Document Verification,Completed,2022-09-08 03:43:36,10.63,
APP-015932,4,Underwriting & Risk,Dropped,2022-09-10 02:45:24,47.03,High Leverage / Active Delinquencies
APP-015933,1,Lead Captured,Completed,2023-02-08 10:02:00,0.1,
APP-015933,2,Application Submission,Dropped,2023-02-08 13:27:12,3.42,Abandoned Session
APP-015934,1,Lead Captured,Completed,2023-02-17 19:33:00,0.1,
APP-015934,2,Application Submission,Completed,2023-02-17 21:00:36,1.46,
APP-015934,3,Document Verification,Completed,2023-02-18 15:10:48,18.17,
APP-015934,4,Underwriting & Risk,Completed,2023-02-19 04:14:24,13.06,
APP-015934,5,Credit Approved,Completed,2023-02-19 12:09:36,7.92,
APP-015934,6,Offer Acceptance,Completed,2023-02-19 20:52:12,8.71,
APP-015934,7,Disbursement,Completed,2023-02-20 01:27:00,4.58,
APP-015935,1,Lead Captured,Completed,2022-09-21 11:20:00,0.1,
APP-015935,2,Application Submission,Completed,2022-09-21 14:58:24,3.64,
APP-015935,3,Document Verification,Completed,2022-09-22 21:16:24,30.3,
APP-015935,4,Underwriting & Risk,Completed,2022-09-23 20:37:24,23.35,
APP-015935,5,Credit Approved,Completed,2022-09-24 05:39:48,9.04,
APP-015935,6,Offer Acceptance,Dropped,2022-09-26 19:40:24,62.01,Competitor Rate Cheaper
APP-015936,1,Lead Captured,Completed,2023-12-06 11:20:00,0.1,
APP-015936,2,Application Submission,Completed,2023-12-06 13:51:12,2.52,
APP-015936,3,Document Verification,Completed,2023-12-07 07:27:48,17.61,
APP-015936,4,Underwriting & Risk,Completed,2023-12-09 01:24:12,41.94,
APP-015936,5,Credit Approved,Completed,2023-12-09 11:23:00,9.98,
APP-015936,6,Offer Acceptance,Completed,2023-12-11 06:56:00,43.55,
APP-015936,7,Disbursement,Completed,2023-12-11 18:23:00,11.45,
APP-015937,1,Lead Captured,Completed,2022-02-08 13:43:00,0.1,
APP-015937,2,Application Submission,Completed,2022-02-08 14:20:48,0.63,
APP-015937,3,Document Verification,Completed,2022-02-08 19:02:12,4.69,
APP-015937,4,Underwriting & Risk,Completed,2022-02-09 16:38:48,21.61,
APP-015937,5,Credit Approved,Completed,2022-02-09 18:44:12,2.09,
APP-015937,6,Offer Acceptance,Completed,2022-02-11 16:22:36,45.64,
APP-015937,7,Disbursement,Completed,2022-02-11 18:40:00,2.29,
APP-015938,1,Lead Captured,Completed,2022-06-23 13:41:00,0.1,
APP-015938,2,Application Submission,Completed,2022-06-23 17:06:48,3.43,
APP-015938,3,Document Verification,Completed,2022-06-25 01:22:24,32.26,
APP-015938,4,Underwriting & Risk,Completed,2022-06-25 18:05:00,16.71,
APP-015938,5,Credit Approved,Completed,2022-06-26 01:35:00,7.5,
APP-015938,6,Offer Acceptance,Completed,2022-06-27 03:54:12,26.32,
APP-015938,7,Disbursement,Completed,2022-06-27 08:41:36,4.79,
APP-015939,1,Lead Captured,Completed,2023-04-25 13:03:00,0.1,
APP-015939,2,Application Submission,Completed,2023-04-25 16:59:24,3.94,
APP-015939,3,Document Verification,Completed,2023-04-26 16:22:48,23.39,
APP-015939,4,Underwriting & Risk,Completed,2023-04-28 01:48:00,33.42,
APP-015939,5,Credit Approved,Completed,2023-04-28 10:45:00,8.95,
APP-015939,6,Offer Acceptance,Completed,2023-04-29 04:48:00,18.05,
APP-015939,7,Disbursement,Completed,2023-04-29 14:46:48,9.98,
APP-015940,1,Lead Captured,Completed,2024-03-22 09:35:00,0.1,
APP-015940,2,Application Submission,Completed,2024-03-22 09:50:00,0.25,
APP-015940,3,Document Verification,Completed,2024-03-23 05:24:12,19.57,
APP-015940,4,Underwriting & Risk,Completed,2024-03-23 21:10:24,15.77,
APP-015940,5,Credit Approved,Completed,2024-03-24 01:57:12,4.78,
APP-015940,6,Offer Acceptance,Completed,2024-03-27 01:41:36,71.74,
APP-015940,7,Disbursement,Completed,2024-03-27 13:43:24,12.03,
APP-015941,1,Lead Captured,Completed,2022-10-29 08:44:00,0.1,
APP-015941,2,Application Submission,Completed,2022-10-29 11:29:00,2.75,
APP-015941,3,Document Verification,Completed,2022-10-30 20:43:24,33.24,
APP-015941,4,Underwriting & Risk,Completed,2022-10-31 07:17:36,10.57,
APP-015941,5,Credit Approved,Completed,2022-10-31 10:00:12,2.71,
APP-015941,6,Offer Acceptance,Dropped,2022-11-01 15:27:12,29.45,Loan Amount Insufficient
APP-015942,1,Lead Captured,Completed,2023-01-08 20:26:00,0.1,
APP-015942,2,Application Submission,Completed,2023-01-08 22:26:00,2.0,
APP-015942,3,Document Verification,Completed,2023-01-09 23:53:00,25.45,
APP-015942,4,Underwriting & Risk,Dropped,2023-01-11 00:35:00,24.7,High Leverage / Active Delinquencies
APP-015943,1,Lead Captured,Completed,2022-07-08 12:23:00,0.1,
APP-015943,2,Application Submission,Completed,2022-07-08 16:21:48,3.98,
APP-015943,3,Document Verification,Completed,2022-07-10 00:40:24,32.31,
APP-015943,4,Underwriting & Risk,Dropped,2022-07-11 13:28:24,36.8,High Leverage / Active Delinquencies
APP-015944,1,Lead Captured,Completed,2022-07-01 13:41:00,0.1,
APP-015944,2,Application Submission,Completed,2022-07-01 13:58:24,0.29,
APP-015944,3,Document Verification,Dropped,2022-07-02 18:24:48,28.44,Applicant Non-Response
APP-015945,1,Lead Captured,Completed,2023-10-01 14:30:00,0.1,
APP-015945,2,Application Submission,Dropped,2023-10-01 16:59:24,2.49,Abandoned Session
APP-015946,1,Lead Captured,Completed,2023-11-16 09:21:00,0.1,
APP-015946,2,Application Submission,Dropped,2023-11-16 10:28:12,1.12,Form Incomplete
APP-015947,1,Lead Captured,Completed,2024-08-13 14:44:00,0.1,
APP-015947,2,Application Submission,Completed,2024-08-13 16:03:48,1.33,
APP-015947,3,Document Verification,Dropped,2024-08-14 18:43:24,26.66,Unclear ID Document
APP-015948,1,Lead Captured,Completed,2024-02-12 13:34:00,0.1,
APP-015948,2,Application Submission,Completed,2024-02-12 15:19:36,1.76,
APP-015948,3,Document Verification,Completed,2024-02-13 00:30:24,9.18,
APP-015948,4,Underwriting & Risk,Completed,2024-02-13 18:54:24,18.4,
APP-015948,5,Credit Approved,Completed,2024-02-14 00:32:48,5.64,
APP-015948,6,Offer Acceptance,Completed,2024-02-15 11:05:12,34.54,
APP-015948,7,Disbursement,Completed,2024-02-15 18:59:12,7.9,
APP-015949,1,Lead Captured,Completed,2022-02-02 10:05:00,0.1,
APP-015949,2,Application Submission,Completed,2022-02-02 12:57:12,2.87,
APP-015949,3,Document Verification,Completed,2022-02-02 19:33:48,6.61,
APP-015949,4,Underwriting & Risk,Completed,2022-02-04 13:14:36,41.68,
APP-015949,5,Credit Approved,Completed,2022-02-05 01:09:12,11.91,
APP-015949,6,Offer Acceptance,Completed,2022-02-06 19:38:36,42.49,
APP-015949,7,Disbursement,Completed,2022-02-07 16:57:12,21.31,
APP-015950,1,Lead Captured,Completed,2024-03-14 08:45:00,0.1,
APP-015950,2,Application Submission,Completed,2024-03-14 10:40:48,1.93,
APP-015950,3,Document Verification,Completed,2024-03-14 18:14:24,7.56,
APP-015950,4,Underwriting & Risk,Completed,2024-03-15 15:00:36,20.77,
APP-015950,5,Credit Approved,Completed,2024-03-15 22:46:12,7.76,
APP-015950,6,Offer Acceptance,Completed,2024-03-18 03:28:12,52.7,
APP-015950,7,Disbursement,Completed,2024-03-18 05:48:00,2.33,
APP-015951,1,Lead Captured,Completed,2024-06-29 19:46:00,0.1,
APP-015951,2,Application Submission,Completed,2024-06-29 23:28:36,3.71,
APP-015951,3,Document Verification,Dropped,2024-06-30 11:28:36,12.0,Unclear ID Document
APP-015952,1,Lead Captured,Completed,2023-12-06 20:00:00,0.1,
APP-015952,2,Application Submission,Completed,2023-12-06 23:19:12,3.32,
APP-015952,3,Document Verification,Completed,2023-12-07 18:36:00,19.28,
APP-015952,4,Underwriting & Risk,Dropped,2023-12-08 11:38:24,17.04,Credit Score Below Threshold
APP-015953,1,Lead Captured,Completed,2023-04-01 20:13:00,0.1,
APP-015953,2,Application Submission,Completed,2023-04-01 21:49:00,1.6,
APP-015953,3,Document Verification,Completed,2023-04-03 00:07:36,26.31,
APP-015953,4,Underwriting & Risk,Completed,2023-04-03 10:58:00,10.84,
APP-015953,5,Credit Approved,Completed,2023-04-03 21:47:12,10.82,
APP-015953,6,Offer Acceptance,Completed,2023-04-06 16:22:36,66.59,
APP-015953,7,Disbursement,Completed,2023-04-07 14:35:48,22.22,
APP-015954,1,Lead Captured,Completed,2022-01-03 12:50:00,0.1,
APP-015954,2,Application Submission,Completed,2022-01-03 15:51:12,3.02,
APP-015954,3,Document Verification,Completed,2022-01-05 00:08:36,32.29,
APP-015954,4,Underwriting & Risk,Completed,2022-01-05 09:51:48,9.72,
APP-015954,5,Credit Approved,Completed,2022-01-05 14:06:48,4.25,
APP-015954,6,Offer Acceptance,Completed,2022-01-06 14:34:24,24.46,
APP-015954,7,Disbursement,Completed,2022-01-07 01:35:00,11.01,
APP-015955,1,Lead Captured,Completed,2024-07-25 08:14:00,0.1,
APP-015955,2,Application Submission,Completed,2024-07-25 09:47:00,1.55,
APP-015955,3,Document Verification,Completed,2024-07-26 06:23:00,20.6,
APP-015955,4,Underwriting & Risk,Completed,2024-07-28 02:24:48,44.03,
APP-015955,5,Credit Approved,Completed,2024-07-28 11:52:24,9.46,
APP-015955,6,Offer Acceptance,Completed,2024-07-30 19:06:48,55.24,
APP-015955,7,Disbursement,Completed,2024-07-31 06:33:12,11.44,
APP-015956,1,Lead Captured,Completed,2024-01-22 10:55:00,0.1,
APP-015956,2,Application Submission,Completed,2024-01-22 12:56:12,2.02,
APP-015956,3,Document Verification,Completed,2024-01-22 21:35:48,8.66,
APP-015956,4,Underwriting & Risk,Completed,2024-01-23 12:57:24,15.36,
APP-015956,5,Credit Approved,Completed,2024-01-23 17:20:48,4.39,
APP-015956,6,Offer Acceptance,Completed,2024-01-24 16:46:00,23.42,
APP-015956,7,Disbursement,Completed,2024-01-25 15:05:48,22.33,
APP-015957,1,Lead Captured,Completed,2023-01-26 10:52:00,0.1,
APP-015957,2,Application Submission,Completed,2023-01-26 13:07:36,2.26,
APP-015957,3,Document Verification,Completed,2023-01-27 12:01:00,22.89,
APP-015957,4,Underwriting & Risk,Completed,2023-01-29 03:14:48,39.23,
APP-015957,5,Credit Approved,Completed,2023-01-29 11:01:36,7.78,
APP-015957,6,Offer Acceptance,Completed,2023-01-30 15:45:24,28.73,
APP-015957,7,Disbursement,Completed,2023-01-31 02:38:12,10.88,
APP-015958,1,Lead Captured,Completed,2024-05-07 11:58:00,0.1,
APP-015958,2,Application Submission,Completed,2024-05-07 14:04:36,2.11,
APP-015958,3,Document Verification,Completed,2024-05-08 13:56:48,23.87,
APP-015958,4,Underwriting & Risk,Dropped,2024-05-09 17:05:48,27.15,High Leverage / Active Delinquencies
APP-015959,1,Lead Captured,Completed,2024-03-18 16:21:00,0.1,
APP-015959,2,Application Submission,Completed,2024-03-18 17:57:36,1.61,
APP-015959,3,Document Verification,Completed,2024-03-19 03:24:00,9.44,
APP-015959,4,Underwriting & Risk,Completed,2024-03-21 03:03:36,47.66,
APP-015959,5,Credit Approved,Completed,2024-03-21 04:28:12,1.41,
APP-015959,6,Offer Acceptance,Completed,2024-03-23 15:03:00,58.58,
APP-015959,7,Disbursement,Completed,2024-03-23 20:54:36,5.86,
APP-015960,1,Lead Captured,Completed,2023-02-26 19:43:00,0.1,
APP-015960,2,Application Submission,Completed,2023-02-26 23:06:24,3.39,
APP-015960,3,Document Verification,Completed,2023-02-27 04:10:36,5.07,
APP-015960,4,Underwriting & Risk,Completed,2023-02-28 20:04:00,39.89,
APP-015960,5,Credit Approved,Completed,2023-03-01 01:17:12,5.22,
APP-015960,6,Offer Acceptance,Completed,2023-03-02 15:05:48,37.81,
APP-015960,7,Disbursement,Completed,2023-03-03 04:48:24,13.71,
APP-015961,1,Lead Captured,Completed,2022-10-12 10:53:00,0.1,
APP-015961,2,Application Submission,Completed,2022-10-12 14:00:48,3.13,
APP-015961,3,Document Verification,Completed,2022-10-12 19:32:00,5.52,
APP-015961,4,Underwriting & Risk,Completed,2022-10-14 02:46:24,31.24,
APP-015961,5,Credit Approved,Completed,2022-10-14 11:52:24,9.1,
APP-015961,6,Offer Acceptance,Completed,2022-10-14 18:11:36,6.32,
APP-015961,7,Disbursement,Completed,2022-10-14 23:20:36,5.15,
APP-015962,1,Lead Captured,Completed,2023-03-21 17:50:00,0.1,
APP-015962,2,Application Submission,Completed,2023-03-21 20:29:36,2.66,
APP-015962,3,Document Verification,Completed,2023-03-22 08:06:48,11.62,
APP-015962,4,Underwriting & Risk,Completed,2023-03-23 18:23:00,34.27,
APP-015962,5,Credit Approved,Completed,2023-03-24 03:13:24,8.84,
APP-015962,6,Offer Acceptance,Completed,2023-03-24 17:59:36,14.77,
APP-015962,7,Disbursement,Completed,2023-03-25 03:12:48,9.22,
APP-015963,1,Lead Captured,Completed,2023-02-06 18:15:00,0.1,
APP-015963,2,Application Submission,Dropped,2023-02-06 19:49:12,1.57,Form Incomplete
APP-015964,1,Lead Captured,Completed,2023-07-21 10:25:00,0.1,
APP-015964,2,Application Submission,Completed,2023-07-21 12:31:00,2.1,
APP-015964,3,Document Verification,Completed,2023-07-22 10:57:24,22.44,
APP-015964,4,Underwriting & Risk,Dropped,2023-07-24 04:47:12,41.83,High DTI Ratio
APP-015965,1,Lead Captured,Completed,2022-09-30 20:36:00,0.1,
APP-015965,2,Application Submission,Completed,2022-09-30 22:44:24,2.14,
APP-015965,3,Document Verification,Completed,2022-10-01 10:24:00,11.66,
APP-015965,4,Underwriting & Risk,Completed,2022-10-02 12:27:36,26.06,
APP-015965,5,Credit Approved,Completed,2022-10-02 13:42:00,1.24,
APP-015965,6,Offer Acceptance,Dropped,2022-10-03 00:29:24,10.79,Loan Amount Insufficient
APP-015966,1,Lead Captured,Completed,2022-11-16 15:19:00,0.1,
APP-015966,2,Application Submission,Completed,2022-11-16 16:06:24,0.79,
APP-015966,3,Document Verification,Completed,2022-11-18 02:40:00,34.56,
APP-015966,4,Underwriting & Risk,Dropped,2022-11-19 04:02:48,25.38,High Leverage / Active Delinquencies
APP-015967,1,Lead Captured,Completed,2023-07-12 09:04:00,0.1,
APP-015967,2,Application Submission,Completed,2023-07-12 12:29:48,3.43,
APP-015967,3,Document Verification,Dropped,2023-07-13 09:19:00,20.82,Applicant Non-Response
APP-015968,1,Lead Captured,Completed,2022-02-16 13:21:00,0.1,
APP-015968,2,Application Submission,Completed,2022-02-16 14:07:48,0.78,
APP-015968,3,Document Verification,Completed,2022-02-17 06:52:48,16.75,
APP-015968,4,Underwriting & Risk,Completed,2022-02-18 15:48:36,32.93,
APP-015968,5,Credit Approved,Completed,2022-02-18 21:07:12,5.31,
APP-015968,6,Offer Acceptance,Completed,2022-02-21 12:11:24,63.07,
APP-015968,7,Disbursement,Completed,2022-02-22 02:04:48,13.89,
APP-015969,1,Lead Captured,Completed,2024-10-20 14:14:00,0.1,
APP-015969,2,Application Submission,Completed,2024-10-20 14:23:36,0.16,
APP-015969,3,Document Verification,Completed,2024-10-20 23:33:48,9.17,
APP-015969,4,Underwriting & Risk,Completed,2024-10-21 22:02:36,22.48,
APP-015969,5,Credit Approved,Completed,2024-10-22 00:19:24,2.28,
APP-015969,6,Offer Acceptance,Completed,2024-10-23 18:19:24,42.0,
APP-015969,7,Disbursement,Completed,2024-10-24 02:15:12,7.93,
APP-015970,1,Lead Captured,Completed,2023-12-07 10:49:00,0.1,
APP-015970,2,Application Submission,Completed,2023-12-07 11:58:00,1.15,
APP-015970,3,Document Verification,Dropped,2023-12-07 23:44:48,11.78,Verification SLA Timeout
APP-015971,1,Lead Captured,Completed,2022-07-10 12:23:00,0.1,
APP-015971,2,Application Submission,Completed,2022-07-10 12:37:24,0.24,
APP-015971,3,Document Verification,Completed,2022-07-11 03:29:00,14.86,
APP-015971,4,Underwriting & Risk,Completed,2022-07-12 16:16:24,36.79,
APP-015971,5,Credit Approved,Completed,2022-07-12 22:06:48,5.84,
APP-015971,6,Offer Acceptance,Completed,2022-07-13 23:22:24,25.26,
APP-015971,7,Disbursement,Completed,2022-07-14 19:50:00,20.46,
APP-015972,1,Lead Captured,Completed,2024-10-08 09:43:00,0.1,
APP-015972,2,Application Submission,Completed,2024-10-08 11:40:36,1.96,
APP-015972,3,Document Verification,Completed,2024-10-09 19:55:00,32.24,
APP-015972,4,Underwriting & Risk,Completed,2024-10-11 08:49:36,36.91,
APP-015972,5,Credit Approved,Completed,2024-10-11 18:01:00,9.19,
APP-015972,6,Offer Acceptance,Dropped,2024-10-13 14:35:12,44.57,Loan Amount Insufficient
APP-015973,1,Lead Captured,Completed,2023-03-16 11:14:00,0.1,
APP-015973,2,Application Submission,Completed,2023-03-16 14:42:12,3.47,
APP-015973,3,Document Verification,Dropped,2023-03-18 00:59:00,34.28,Verification SLA Timeout
APP-015974,1,Lead Captured,Completed,2022-10-02 19:11:00,0.1,
APP-015974,2,Application Submission,Completed,2022-10-02 21:04:24,1.89,
APP-015974,3,Document Verification,Completed,2022-10-03 05:50:36,8.77,
APP-015974,4,Underwriting & Risk,Completed,2022-10-04 12:02:00,30.19,
APP-015974,5,Credit Approved,Completed,2022-10-04 21:56:00,9.9,
APP-015974,6,Offer Acceptance,Completed,2022-10-06 03:35:00,29.65,
APP-015974,7,Disbursement,Completed,2022-10-06 06:22:24,2.79,
APP-015975,1,Lead Captured,Completed,2023-09-07 10:37:00,0.1,
APP-015975,2,Application Submission,Completed,2023-09-07 10:56:12,0.32,
APP-015975,3,Document Verification,Dropped,2023-09-07 18:07:36,7.19,Applicant Non-Response
APP-015976,1,Lead Captured,Completed,2023-05-31 13:14:00,0.1,
APP-015976,2,Application Submission,Completed,2023-05-31 13:43:24,0.49,
APP-015976,3,Document Verification,Completed,2023-06-01 18:21:48,28.64,
APP-015976,4,Underwriting & Risk,Dropped,2023-06-02 06:06:48,11.75,High DTI Ratio
APP-015977,1,Lead Captured,Completed,2024-04-30 10:04:00,0.1,
APP-015977,2,Application Submission,Completed,2024-04-30 11:16:00,1.2,
APP-015977,3,Document Verification,Dropped,2024-05-01 19:30:24,32.24,Income Proof Mismatch
APP-015978,1,Lead Captured,Completed,2023-10-16 12:59:00,0.1,
APP-015978,2,Application Submission,Completed,2023-10-16 13:20:00,0.35,
APP-015978,3,Document Verification,Completed,2023-10-17 00:25:24,11.09,
APP-015978,4,Underwriting & Risk,Completed,2023-10-18 18:48:48,42.39,
APP-015978,5,Credit Approved,Completed,2023-10-19 04:48:12,9.99,
APP-015978,6,Offer Acceptance,Completed,2023-10-20 18:45:12,37.95,
APP-015978,7,Disbursement,Completed,2023-10-20 22:33:48,3.81,
APP-015979,1,Lead Captured,Completed,2023-03-23 14:23:00,0.1,
APP-015979,2,Application Submission,Completed,2023-03-23 17:49:24,3.44,
APP-015979,3,Document Verification,Completed,2023-03-24 09:15:48,15.44,
APP-015979,4,Underwriting & Risk,Completed,2023-03-26 04:53:00,43.62,
APP-015979,5,Credit Approved,Completed,2023-03-26 14:31:24,9.64,
APP-015979,6,Offer Acceptance,Dropped,2023-03-27 23:09:12,32.63,Offer Expired
